ms_file,ms_file_label,peak_label,mz_mean,mz_width,rt,rt_min,rt_max,rt_unit,intensity_threshold,target_filename,peak_area,peak_area_top3,peak_n_datapoints,peak_max,peak_rt_of_max,peak_min,peak_median,peak_mean,peak_delta_int,peak_shape_rt,peak_shape_int,peak_mass_diff_25pc,peak_mass_diff_50pc,peak_mass_diff_75pc,peak_score,total_intensity,ms_file_size_MB
Data/mzML/Neg/QC_091.mzML,QC_091,quinic acid,191.05608,10,20.400000000000002,16.8,24.0,s,1000,unknown,2699397.0,653211.0,10,1060488.0,20.395999908447266,15684.0,136882.5,269939.7,125081.0,"18.9,19.4,19.9,20.4,20.9,21.89,22.39,22.89,23.39,23.89","15684,21024,54950,1060488,844197,129334,133000,149434,150521,140765",7.5865131477734575,8.564865503875525,9.143890367691034,0,28182976852,109.1318416595459
Data/mzML/Neg/QC_091.mzML,QC_091,(+)-Catechin,289.07173,10,135.0,132.0,140.0,s,1000,unknown,2562504.0,318362.0,16,333882.0,136.25999450683594,7441.0,162374.5,160156.5,3740.0,"132.26,132.76,133.26,133.76,134.26,134.76,135.26,135.76,136.26,136.76,137.26,137.76,138.26,138.76,139.26,139.76","7441,71982,215600,291779,333882,329426,295792,262876,221563,184344,140405,98810,53523,27475,16425,11181",-9.258429033024234,-9.073679864647408,-8.888930696270585,0,28182976852,109.1318416595459
Data/mzML/Neg/QC_203.mzML,QC_203,4-Hydroxybenzaldehyde,121.0294794,10,150.0,148.0,154.0,s,1000,unknown,159260.0,27648.0,12,30345.0,149.86500549316406,2610.0,10210.5,13271.666666666666,60.0,"148.37,148.87,149.37,149.87,150.36,150.86,151.36,151.86,152.36,152.86,153.36,153.86","2610,8827,19005,28854,30345,23745,15542,11594,5324,6101,4643,2670",-2.9579659103974496,-2.831890931490286,-2.595500346039354,0,27107727837,107.81910610198975
Data/mzML/Neg/QC_203.mzML,QC_203,"3,4 dihydroxybenzoic acid",153.0193087,10,112.0,110.0,117.0,s,1000,unknown,0.0,0.0,0,0.0,,0.0,,,,,,,,,0,27107727837,107.81910610198975
Data/mzML/Neg/QC_203.mzML,QC_203,"3,5-dihydroxybenzoic acid",153.0193087,10,112.0,110.0,116.0,s,1000,unknown,0.0,0.0,0,0.0,,0.0,,,,,,,,,0,27107727837,107.81910610198975
Data/mzML/Neg/QC_203.mzML,QC_203,Protocatechiuc acid,153.0193087,10,112.0,109.0,117.0,s,1000,unknown,0.0,0.0,0,0.0,,0.0,,,,,,,,,0,27107727837,107.81910610198975
Data/mzML/Neg/QC_203.mzML,QC_203,"2,4,6- Trihydroxybenzaldehyde",153.0193087,10,159.0,157.0,163.0,s,1000,unknown,0.0,0.0,0,0.0,,0.0,,,,,,,,,0,27107727837,107.81910610198975
Data/mzML/Neg/QC_203.mzML,QC_203,p-Coumaric acid,163.04004,10,163.0,161.0,165.0,s,1000,unknown,23387.0,3817.0,8,4579.0,162.8489990234375,1374.0,3113.5,2923.375,580.0,"161.35,161.85,162.35,162.85,163.35,163.85,164.35,164.85","1954,3198,3358,3844,4579,3029,2051,1374",-8.452176611925289,-8.335190095434463,-8.218203578943635,0,27107727837,107.81910610198975
Data/mzML/Neg/QC_203.mzML,QC_203,Quercetin,301.0353,10,217.0,214.0,221.0,s,1000,unknown,1259917.0,187041.0,14,206014.0,215.28500366210938,7740.0,70547.0,89994.07142857143,16149.0,"214.29,214.79,215.29,215.79,216.28,216.78,217.28,217.78,218.28,218.78,219.28,219.78,220.28,220.78","7740,19479,68951,155246,206014,199865,161042,126694,90363,72143,57092,41348,30051,23889",5.098129013004295,5.402255254594566,5.5036306684579905,0,27107727837,107.81910610198975
Data/mzML/Neg/QC_203.mzML,QC_203,Chlorogenic acid,353.08778,10,134.94,131.34,138.54000000000002,s,1000,unknown,49458685.0,6404500.0,15,6588434.0,131.88699340820312,81317.0,3397034.0,3297245.6666666665,647168.0,"131.39,131.89,132.39,132.89,133.38,133.88,134.38,134.88,135.38,135.88,136.38,136.88,137.38,137.88,138.38","93341,81317,205288,1963547,5168277,6425403,6588434,6199664,5622721,5025007,4404366,3397034,2214610,1329167,740509",-6.168985398997085,-5.909693688660919,-5.823263118548863,0,27107727837,107.81910610198975
Data/mzML/Neg/QC_203.mzML,QC_203,Cyanidin-3-O-rutinoside,594.1589,10,136.26,132.66,139.85999999999999,s,1000,unknown,99565.0,10509.0,15,16155.0,136.88099670410156,1157.0,5695.0,6637.666666666667,995.0,"133.38,133.88,134.38,134.88,135.38,135.88,136.38,136.88,137.38,137.88,138.88","2152,5368,16155,10006,13743,10395,4054,5695,2739,1703,1157",-9.647714425622366,4.066114247776283,4.32292751881371,0,27107727837,107.81910610198975
Data/mzML/Neg/QC_203.mzML,QC_203,Rutin,609.14608,10,166.0,162.0,169.0,s,1000,unknown,4603834.0,868721.0,14,978464.0,168.8419952392578,1006.0,214922.0,328845.28571428574,55592.0,"162.35,162.85,163.35,163.85,164.35,164.85,165.35,165.85,166.35,166.84,167.34,167.84,168.34,168.84","1006,1016,2296,33154,247370,697311,978464,930390,665713,437228,270027,182474,100787,56598",-1.0395251270985055,-0.9393272299865352,-0.7639809100405872,0,27107727837,107.81910610198975
Data/mzML/Neg/QC_203.mzML,QC_203,(−)-Epicatechin,289.07173,10,147.0,144.0,151.0,s,1000,unknown,31093097.0,5530587.0,14,5896110.0,149.86500549316406,8099.0,1256742.0,2220935.5,302175.0,"144.37,144.87,145.37,145.87,146.37,146.87,147.37,147.87,148.37,148.87,149.37,149.87,150.36,150.86","8099,77916,1018626,3704603,5682942,5896110,5012710,3475871,2174820,1450985,1062499,738603,479039,310274",-9.654320108117428,-9.548749154759243,-9.443178201401057,0,27107727837,107.81910610198975
Data/mzML/Neg/QC_203.mzML,QC_203,8-hydroxy Kaempferol,301.03535,10,210.0,207.0,214.0,s,1000,unknown,494422.0,84363.0,13,88407.0,211.2899932861328,1070.0,33179.0,38032.46153846154,4956.0,"207.79,208.29,208.79,209.29,209.79,210.29,210.79,211.29,211.79,212.29,212.79,213.29,213.79","1070,9657,37354,80291,88407,84393,59204,45831,33179,22669,15007,11334,6026",5.236160906870249,5.337536303895881,5.438911700921513,0,27107727837,107.81910610198975
Data/mzML/Neg/QC_203.mzML,QC_203,phloridzin,435.12964,10,192.0,188.4,195.60000000000002,s,1000,unknown,16766054.0,2775279.0,14,2950899.0,192.81300354003906,2139.0,870042.0,1197575.2857142857,256503.0,"188.82,189.32,189.82,190.32,190.82,191.31,191.81,192.31,192.81,193.31,193.81,194.31,194.81,195.31","2139,3848,96471,772958,2071158,2933682,2950899,2441256,1823599,1314377,967126,691342,438557,258642",-5.683942728240417,-5.5436738275744,-5.420938539491634,0,27107727837,107.81910610198975
Data/mzML/Neg/QC_203.mzML,QC_203,Quercitrin,447.09326,10,183.0,179.0,186.0,s,1000,unknown,13800201.0,2206835.0,14,2371668.0,181.32699584960938,8794.0,847986.0,985728.6428571428,317345.0,"179.33,179.83,180.33,180.83,181.33,181.83,182.32,182.82,183.32,183.82,184.32,184.82,185.32,185.82","8794,17300,58419,398250,1307252,2157921,2371668,2090917,1622169,1222354,944986,750986,523046,326139",5.737494930058718,5.8398815488762335,5.993461477102505,0,27107727837,107.81910610198975
Data/mzML/Neg/QC_203.mzML,QC_203,Kaempferol-3-glucoside,447.09326,10,183.48,179.88,187.07999999999998,s,1000,unknown,14117070.0,2206835.0,14,2371668.0,181.32699584960938,58419.0,847986.0,1008362.1428571428,76743.0,"180.33,180.83,181.33,181.83,182.32,182.82,183.32,183.82,184.32,184.82,185.32,185.82,186.32,186.82","58419,398250,1307252,2157921,2371668,2090917,1622169,1222354,944986,750986,523046,326139,207801,135162",5.754559366528304,5.9081392947545766,6.061719222980848,0,27107727837,107.81910610198975
Data/mzML/Neg/QC_203.mzML,QC_203,quercetin-3-O-glucoside,463.08817,10,169.0,163.0,175.0,s,1000,unknown,41052862.0,4936400.0,24,5153934.0,168.8419952392578,1464.0,707530.5,1710535.9166666667,152518.0,"163.35,163.85,164.35,164.85,165.35,165.85,166.35,166.84,167.34,167.84,168.34,168.84,169.34,169.84,170.34,170.84,171.34,171.84,172.34,172.84,173.34,173.84,174.34,174.84","2957,2615,3102,1958,2736,1464,3164,48007,690708,2736052,4595281,5153934,5059987,4912200,4609861,3924529,3008974,2139380,1543913,1091650,724353,412161,228401,155475",-2.6461913761821596,-2.481441010582235,-2.38259079122228,0,27107727837,107.81910610198975
Data/mzML/Neg/QC_203.mzML,QC_203,2α-Hydroxyursolic Acid,471.34790000000004,10,373.0,371.0,376.0,s,1000,unknown,3064536.0,405925.0,10,423423.0,373.5920104980469,180685.0,307274.5,306453.6,38860.0,"371.1,371.59,372.09,372.59,373.09,373.59,374.09,374.59,375.09,375.59","180685,205524,297701,380670,423423,413684,371531,316848,254925,219545",-2.7184753688056946,-2.653730032876543,-2.588984696947392,0,27107727837,107.81910610198975
Data/mzML/Neg/QC_203.mzML,QC_203,Procyanidin B1,577.1351,10,154.32,150.72,157.92000000000002,s,1000,unknown,3127301.0,204601.0,30,223299.0,155.35800170898438,38238.0,93103.0,104243.36666666667,29193.0,"150.86,151.36,151.86,152.36,152.86,153.36,153.86,154.36,154.86,155.36,155.86,156.36,156.86,157.36,157.85","67431,97825,117160,140643,184542,223299,205964,173279,140665,111058,88381,67541,62542,52574,48702",-6.713183901768933,0.2666728293500032,7.669551180536754,0,27107727837,107.81910610198975
Data/mzML/Neg/QC_203.mzML,QC_203,Procyanidin B2,577.1351,10,140.39999999999998,136.79999999999998,144.0,s,1000,unknown,73018330.0,5659198.0,30,5938871.0,138.8780059814453,25364.0,2050503.5,2433944.3333333335,394794.0,"136.88,137.38,137.88,138.38,138.88,139.38,139.88,140.38,140.88,141.38,141.88,142.37,142.87,143.37,143.87","33198,43692,153231,1263030,3894600,5512795,5938871,5525930,4726762,3815066,3006888,2251073,1525253,945932,540742",-6.369478835463834,0.7954498544347711,8.092572800604568,0,27107727837,107.81910610198975
Data/mzML/Neg/QC_203.mzML,QC_203,Kaempferol 3-O-β-rutinoside,593.1511,10,176.76000000000002,173.16,180.36,s,1000,unknown,91695.0,15938.0,11,18034.0,174.8350067138672,1002.0,6825.0,8335.90909090909,3549.0,"174.34,174.84,175.33,175.83,176.33,176.83,177.33,177.83,178.33,178.83,179.33","4551,11256,15101,18034,14681,9475,6825,5522,3283,1965,1002",3.331650021314635,3.4345498663119725,3.5374497113093093,0,27107727837,107.81910610198975
Data/mzML/Neg/QC_203.mzML,QC_203,Isorhamnetin-3-O-β-D-Rutinoside,623.1617,10,179.04,175.44,182.64000000000001,s,1000,unknown,102411.0,19487.0,13,22548.0,178.3300018310547,1353.0,5425.0,7877.7692307692305,25.0,"176.33,176.83,177.33,177.83,178.33,178.83,179.33,179.83,180.33,180.83,181.33,181.83,182.32","1506,6934,16476,22548,19437,11934,7058,5425,3679,3001,1579,1353,1481",-0.42045542713260486,-0.42045542713260486,-0.2245667637246964,0,27107727837,107.81910610198975
Data/mzML/Neg/QC_203.mzML,QC_203,malic acid,133.01422000000002,10,30.0,18.0,36.0,s,1000,unknown,185441566.0,7775716.0,36,7808743.0,21.52199935913086,4025.0,6405818.5,5151154.611111111,3752876.0,"18.03,18.52,19.02,19.52,20.02,20.52,21.02,21.52,22.02,22.52,23.02,23.52,24.02,24.52,25.02,25.52,26.02,26.52,27.01,27.51,28.01,28.51,29.01,29.51,30.01,30.51,31.01,31.51,32.01,32.51,33.01,33.51,34.01,34.51,35.01,35.51","4025,4294,5038,10772,38319,1668326,1830142,1612963,2354947,3861550,5177723,6198751,6922587,7290596,7491757,7495248,7580849,7537588,7630785,7734358,7808743,7784047,7658034,7406859,7214388,7030916,6810228,6649576,6523923,6468590,6343047,6100918,5822400,5211175,4401203,3756901",-8.193199281563594,-7.332833239731751,-6.243036253411416,0,27107727837,107.81910610198975
Data/mzML/Neg/QC_203.mzML,QC_203,D-(+)-glucose,179.056,10,19.14,15.540000000000001,22.740000000000002,s,1000,unknown,6961621.0,1826693.0,14,1991763.0,21.52199935913086,11531.0,85400.5,497258.64285714284,62690.0,"16.03,16.53,17.03,17.53,18.03,18.52,19.02,19.52,20.02,20.52,21.02,21.52,22.02,22.52","21006,15673,15863,11531,16561,242224,1719457,1991763,1768861,783840,129725,87105,74316,83696",-7.244891044975293,-6.946628145554162,-6.200970897001335,0,27107727837,107.81910610198975
Data/mzML/Neg/QC_203.mzML,QC_203,quinic acid,191.05608,10,20.400000000000002,16.8,24.0,s,1000,unknown,2064931.0,569323.0,8,1470156.0,23.020000457763672,3002.0,118906.5,258116.375,152417.0,"18.52,19.02,19.52,20.02,20.52,22.02,23.02,23.52","3002,21919,27426,112611,1470156,125202,149196,155419",7.866042392374048,8.005807014674344,8.544899129261196,0,27107727837,107.81910610198975
Data/mzML/Neg/QC_203.mzML,QC_203,(+)-Catechin,289.07173,10,135.0,132.0,140.0,s,1000,unknown,2543721.0,318803.0,16,333400.0,136.88099670410156,10873.0,143167.0,158982.5625,3406.0,"132.39,132.89,133.38,133.88,134.38,134.88,135.38,135.88,136.38,136.88,137.38,137.88,138.38,138.88,139.38,139.88","14279,114862,246455,304429,333400,318580,294750,249599,211169,163961,122373,75037,45310,22983,15661,10873",-9.57514189309879,-9.390392724721965,-9.311214509703326,0,27107727837,107.81910610198975
Data/mzML/Neg/QC_232.mzML,QC_232,4-Hydroxybenzaldehyde,121.0294794,10,150.0,148.0,154.0,s,1000,unknown,166173.0,28176.0,12,30585.0,151.16200256347656,2083.0,9821.0,13847.75,1253.0,"148.17,148.66,149.16,149.66,150.16,150.66,151.16,151.66,152.16,152.66,153.16,153.66","2083,5842,11412,21358,30334,30585,23611,16961,8230,7204,5217,3336",-3.556822060206477,-3.178597123484986,-3.0998002616680087,0,27906320379,108.24235153198242
Data/mzML/Neg/QC_232.mzML,QC_232,"3,4 dihydroxybenzoic acid",153.0193087,10,112.0,110.0,117.0,s,1000,unknown,0.0,0.0,0,0.0,,0.0,,,,,,,,,0,27906320379,108.24235153198242
Data/mzML/Neg/QC_232.mzML,QC_232,"3,5-dihydroxybenzoic acid",153.0193087,10,112.0,110.0,116.0,s,1000,unknown,0.0,0.0,0,0.0,,0.0,,,,,,,,,0,27906320379,108.24235153198242
Data/mzML/Neg/QC_232.mzML,QC_232,Protocatechiuc acid,153.0193087,10,112.0,109.0,117.0,s,1000,unknown,0.0,0.0,0,0.0,,0.0,,,,,,,,,0,27906320379,108.24235153198242
Data/mzML/Neg/QC_232.mzML,QC_232,"2,4,6- Trihydroxybenzaldehyde",153.0193087,10,159.0,157.0,163.0,s,1000,unknown,0.0,0.0,0,0.0,,0.0,,,,,,,,,0,27906320379,108.24235153198242
Data/mzML/Neg/QC_232.mzML,QC_232,p-Coumaric acid,163.04004,10,163.0,161.0,165.0,s,1000,unknown,22254.0,3151.0,8,3643.0,163.64700317382812,1631.0,2905.0,2781.75,1617.0,"161.15,161.65,162.15,162.65,163.15,163.65,164.15,164.65","3248,3572,2047,2940,3643,2870,2303,1631",-8.639355038310612,-8.615957735012445,-8.428779308627124,0,27906320379,108.24235153198242
Data/mzML/Neg/QC_232.mzML,QC_232,Quercetin,301.0353,10,217.0,214.0,221.0,s,1000,unknown,1202001.0,179239.0,14,196332.0,214.0850067138672,5873.0,69669.5,85857.21428571429,15056.0,"214.09,214.59,215.08,215.58,216.08,216.58,217.08,217.58,218.08,218.58,219.08,219.58,220.08,220.58","5873,19499,75919,152460,196332,188925,156546,117782,89883,63420,51072,35880,27481,20929",5.300879840731143,5.351567547662854,5.478286814992134,0,27906320379,108.24235153198242
Data/mzML/Neg/QC_232.mzML,QC_232,Chlorogenic acid,353.08778,10,134.94,131.34,138.54000000000002,s,1000,unknown,48293626.0,6281512.0,14,6560598.0,132.18499755859375,79057.0,3528534.5,3449544.714285714,963555.0,"131.69,132.18,132.68,133.18,133.68,134.18,134.68,135.18,135.68,136.18,136.68,137.18,137.68,138.18","88192,79057,506970,3126127,5786387,6560598,6497553,5974817,5358025,4789620,3930942,2809583,1734008,1051747",-6.493100036917293,-6.298631254165168,-6.060947186357016,0,27906320379,108.24235153198242
